,nodeA,nodeB,polarity
4958,Sergei Lavrov,Sergei Shoigu,0.3182
4959,Gloria Allred,Zervos,0.0
4960,Trump,Zervos,0.6369
4961,Jim Jordan,R-Ohio,0.0772
4962,Cecile Richards',Lila Rose,0.128
4963,Parenthood,Richards,-0.5006
4964,Cruz,Kasich,0.6486
4965,Hillary Clinton,Kasich,0.6486
4966,Cruz,Hillary Clinton,0.6486
4967,Donald Trump,John McCain,0.128
4968,Bernie Sanders,Hillary Clinton,-0.4767
4969,Barack Obama,Clinton,-0.3182
4970,Clinton,Clinton,0.0
4971,Clinton,Donald Trump,-0.2732
4972,Clinton,Clinton,-0.2732
4973,Clinton,Donald Trump,-0.2732
4974,Clinton,Robby Mook,0.5267
4975,Bill Clinton's,George W. Bush's,-0.5106
4976,Bill Clinton's,Ronald Reagan's,-0.5106
4977,George W. Bush's,Ronald Reagan's,-0.5106
4978,Jeb Bush,Marco Rubio,-0.4019
4979,D-Mont,Jon Tester,0.7003
4980,Jeff Miller,R-Fla.,-0.0258
4981,Johnny Isakson,R-Ga,-0.4588
4982,John McCain,R-Ariz.,-0.2894
4983,R-Kan.,Tim Huelskamp,0.0
4984,Huelskamp,McDonald,0.0
4985,Barack Obama,Harry Reid,0.7906
4986,Antonin Scalia,Harry Reid,0.7906
4987,Antonin Scalia,Barack Obama,0.7906
4988,Donald Trump,Hillary Clinton,-0.6705
4989,Clinton,Glen Caplin,-0.9499
4990,Clinton,Lewandowski,0.3612
4991,John Kasich,Tom Rath,-0.4019
4992,Clinton,David Brock,-0.7003
4993,Brock,Donald Trump's,0.0
4994,Obama,Trump,0.1027
4995,Donald Trump,Romney,-0.5859
4996,Barack Obama,Romney,0.2732
4997,Marco Rubio,Ted Cruz,0.0
4998,John Kasich,Marco Rubio,0.0
4999,John Kasich,Ted Cruz,0.0
5000,Romney,Trump,0.8768
5001,John McCain,Romney,-0.9274
5002,John McCain,McCain,-0.9274
5003,McCain,Romney,-0.9274
5004,McCain,Trump,-0.0516
5005,Reagan,Ronald Reagan,-0.12
5006,Paul Ryan,Romney,0.0
5007,Romney,Romney,0.0
5008,Paul Ryan,Romney,0.0
5009,Romney,Trump,-0.2617
5010,Romney,Ryan,-0.2617
5011,Romney,Romney,-0.2617
5012,Ryan,Trump,-0.2617
5013,Romney,Trump,-0.2617
5014,Romney,Ryan,-0.2617
5015,Big Don,Marco,0.4588
5016,Ben Carson,Jeb Bush,0.0
5017,Fiorina,Mike Huckabee,0.0
5018,Fiorina,Rand Paul,0.0
5019,Mike Huckabee,Rand Paul,0.0
5020,John Kasich,Ted Cruz,0.0772
5021,Donald Trump,Ted Cruz,0.0772
5022,Donald Trump,John Kasich,0.0772
5023,John Kasich,Ted Cruz,0.0
5024,Gerald Ford,Ronald Reagan,0.0
5025,Donald Trump,Ted Cruz,0.2732
5026,Hillary Clinton,Obama,-0.9267
5027,Anthony Gioia,Marco,0.0
5028,Bush,Christie,0.4404
5029,Christie,John Kasich,0.4404
5030,Bush,John Kasich,0.4404
5031,Cruz,Mia Love,-0.128
5032,Cruz,Sullivan,0.1779
5033,Bush,Cruz,0.4404
5034,Christie,Cruz,0.4404
5035,Bush,Christie,0.4404
5036,Bernie Sanders,Donald Trump,-0.296
5037,Clinton,Hillary Clinton’s,0.7783
5038,Hillary Clinton’s,Jen Palmieri,0.7783
5039,Clinton,Jen Palmieri,0.7783
5040,Clinton,Clinton,0.4404
5041,Clinton,Simon Rosenberg,0.0
5042,J. Fred Buzhardt,Richard Nixon,0.0
5043,Eric Shinseki,Obama,-0.5719
5044,Dan Coats,Sonny Purdue,0.0
5045,Dan Coats,Linda McMahon,0.0
5046,Linda McMahon,Sonny Purdue,0.0
5047,Marco Rubio,Ted Cruz,0.8342
5048,Cruz,Cruz,-0.7184
5049,Chris Christie,Marco Rubio,0.5719
5050,Barack Obama,Marco Rubio,0.5719
5051,Barack Obama,Chris Christie,0.5719
5052,Obama,Sotomayor,0.8271
5053,Christie,Sotomayor,0.8271
5054,Christie,Obama,0.8271
5055,Donald Trump,Ted Cruz,-0.1779
5056,Laurence Tribe,Ted Cruz,-0.1779
5057,Ted,Ted Cruz,-0.1779
5058,Donald Trump,Laurence Tribe,-0.1779
5059,Donald Trump,Ted,-0.1779
5060,Laurence Tribe,Ted,-0.1779
5061,Cruz,Cruz,0.0523
5062,Bush,Cruz,0.7783
5063,Cruz,Gore,0.7783
5064,Bush,Gore,0.7783
5065,Anderson Cooper,Cruz,0.7096
5066,Cruz,Ted Cruz,0.0
5067,Cruz,Obama,0.0
5068,Cruz,the Ayatollah Khomeini,0.0
5069,Obama,Ted Cruz,0.0
5070,Ted Cruz,the Ayatollah Khomeini,0.0
5071,Obama,the Ayatollah Khomeini,0.0
5072,Cruz,John Boehner,0.1779
5073,Barack Obama,Ted Cruz,0.1779
5074,Cruz,Dianne Feinstein,-0.34
5075,America,Cruz,-0.34
5076,America,Dianne Feinstein,-0.34
5077,Chris Christie,Jeb Bush,0.0
5078,Barack Obama,Rick Santorum,0.1027
5079,Graham,Thornberry,0.0772
5080,McCain,Thornberry,0.0772
5081,Graham,McCain,0.0772
5082,Mitch McConnell,Saddam,-0.3612
5083,Chuck Schumer,Hussein,-0.802
5084,Jim McDermott,Tom Cotton,0.0
5085,Cheney,McDermott,-0.9197
5086,McDermott,Obama,-0.9197
5087,Cheney,McDermott,-0.9197
5088,Cheney,Obama,-0.9197
5089,Cheney,Cheney,-0.9197
5090,Cheney,Obama,-0.9197
5091,Paul Ryan,R-Wis.,0.0
5092,Bernie Sanders,Paul Ryan,0.0
5093,I-Vt.,Paul Ryan,0.0
5094,Bernie Sanders,R-Wis.,0.0
5095,I-Vt.,R-Wis.,0.0
5096,Bernie Sanders,I-Vt.,0.0
5097,Boehner,Ryan,0.8532
5098,Boehner,Newt Gingrich,-0.4215
5099,Boehner,Denny Hastert,-0.4215
5100,Denny Hastert,Newt Gingrich,-0.4215
5101,George W. Bush,Ryan,0.5719
5102,Charles,David Koch,0.8313
5103,Jesus,Jindal,0.128
5104,Rand Paul,Sens.,0.0
5105,Sens.,Ted Cruz,0.0
5106,Mike Pence,Sens.,0.0
5107,Rand Paul,Ted Cruz,0.0
5108,Mike Pence,Rand Paul,0.0
5109,Mike Pence,Ted Cruz,0.0
5110,Jerry Falwell,Jindal,0.8519
5111,Mike Huckabee,Sherman,0.5267
5112,Huckabee,Jindal,0.7351
5113,David Lane,Paul,0.2023
5114,David Benham,Jason,0.765
5115,Jason,Jindal,0.765
5116,David Benham,Jindal,0.765
5117,Jesus Christ,Jindal,0.0
5118,Faustus,Frankenstein,0.0
5119,Jeb Bush,Marco Rubio,0.5574
5120,David Boaz,George Wallace,0.7351
5121,Trump,Vladimir Putin,-0.4588
5122,Ben Domenech,Trump,0.4404
5123,Mark Helprin,Putin,-0.6908
5124,Donald Trump,Sylvia Manzano,0.25
5125,Donald Trump,Latino Decisions,0.25
5126,Latino Decisions,Sylvia Manzano,0.25
5127,Carlos Curbelo,Tomás Regalado,-0.3818
5128,Gallego,John McCain,-0.2023
5129,Donald Trump,McCain,0.4423
5130,Jan Brewer,Sheriff Joe Arpaio,0.6453
5131,Ian Danley,Trumps,0.0
5132,Francis Sullivan,José Barboza,0.3182
5133,José Barboza,Promise Arizona,0.3182
5134,Francis Sullivan,Promise Arizona,0.3182
5135,Ana Hernandez,Trump,-0.6494
5136,Ana Hernandez,Clinton,-0.6494
5137,Clinton,Trump,-0.6494
5138,Dan Coats,Sonny Purdue,0.0
5139,Dan Coats,Linda McMahon,0.0
5140,Linda McMahon,Sonny Purdue,0.0
5141,German Lopez,Vox,-0.7845
5142,Jesse Myerson,Rolling Stone,-0.5719
5143,Lyndon Johnson,Richard Nixon,0.5719
5144,Hubert Humphrey,Richard Nixon,-0.7357
5145,Erin Burnett OutFront,Mali,-0.296
5146,Mali,Olivier Salgado,0.2263
5147,Al Akhbar,Al Mourabitoun,-0.2023
5148,Al Akhbar,Mali,-0.6486
5149,Jean-,Mokhtar Belmokhtar,-0.5526
5150,Anita Datar,Sanjeev Datar,0.0
5151,Frederic Van Leeuw,Ibrahim el-Bakraoui,-0.5457
5152,Griff Witte,Missy Ryan,0.0
5153,Griff Witte,James McAuley,0.0
5154,Anthony Faiola,Griff Witte,0.0
5155,Brian Murphy,Griff Witte,0.0
5156,Griff Witte,William Branigin,0.0
5157,James McAuley,Missy Ryan,0.0
5158,Anthony Faiola,Missy Ryan,0.0
5159,Brian Murphy,Missy Ryan,0.0
5160,Missy Ryan,William Branigin,0.0
5161,Anthony Faiola,James McAuley,0.0
5162,Brian Murphy,James McAuley,0.0
5163,James McAuley,William Branigin,0.0
5164,Anthony Faiola,Brian Murphy,0.0
5165,Anthony Faiola,William Branigin,0.0
5166,Brian Murphy,William Branigin,0.0
5167,Bernie Sanders,Hillary Clinton,-0.5106
5168,Bernie Sanders,Obama,0.5267
5169,Obama,Pelosi,-0.4767
5170,Obama,Reid,-0.4767
5171,Pelosi,Reid,-0.4767
5172,Charles Koch,Donald Trump,-0.3412
5173,Charles Koch,Donald Trump,0.0482
5174,Charles Koch,Donald Trump,0.2946
5175,Koch,Trump,0.5106
5176,Hillary Clinton,Koch,0.5776
5177,Hillary,Koch,0.2647
5178,Chris,Wright,0.0
5179,David,Koch,-0.3818
5180,Koch,Politico,0.6369
5181,Koch,Politico,0.6369
5182,Koch,Koch,0.6369
5183,John Cornyn,Mike Lee,0.2732
5184,John Cornyn,Matt Bevin,0.2732
5185,John Cornyn,Scott Walker,0.2732
5186,Matt Bevin,Mike Lee,0.2732
5187,Mike Lee,Scott Walker,0.2732
5188,Matt Bevin,Scott Walker,0.2732
5189,Hillary Clinton,Stanley Hubbard,0.2716
5190,Barack Obama,Benjamin Netanyahu,0.0
5191,Ford,Nixon,0.4767
5192,Carter,Nixon,0.4767
5193,Carter,Ford,0.4767
5194,Carter,Ronald Reagan,0.3612
5195,Carter,Gerald Ford,0.3612
5196,Carter,Reagan,0.3612
5197,Carter,Jesse Helms,0.3612
5198,Gerald Ford,Ronald Reagan,0.3612
5199,Reagan,Ronald Reagan,0.3612
5200,Jesse Helms,Ronald Reagan,0.3612
5201,Gerald Ford,Reagan,0.3612
5202,Gerald Ford,Jesse Helms,0.3612
5203,Jesse Helms,Reagan,0.3612
5204,Carter,Walter Mondale,0.3612
5205,Carter,Frank Moore,0.3612
5206,Frank Moore,Walter Mondale,0.3612
5207,Carter,Hamilton Jordan,0.0
5208,John Wayne,Presidents Nixon,0.4019
5209,Baker,Howard Baker,0.0
5210,Charles Schumer,Robert Menendez,0.7783
5211,R-S.C.,Trey Gowdy,0.0
5212,Clinton,Trey Gowdy,0.0
5213,Clinton,R-S.C.,0.0
5214,Clinton,Gowdy,0.4215
5215,Clinton,Clinton,-0.4019
5216,Clinton,Sidney Blumenthal,-0.1779
5217,Blumenthal,Clinton,0.0
5218,Alliance Boots,Walgreens,0.7717
5219,Deborah Turness,Jeff Zucker,0.0
5220,Altria,Lorillard,-0.34
5221,Fiorina,Jennifer Rubin,0.4019
5222,Herman Cain,Michele Bachmann,0.2732
5223,Ben Carson,Michele Bachmann,0.2732
5224,Fiorina,Michele Bachmann,0.2732
5225,Ben Carson,Herman Cain,0.2732
5226,Fiorina,Herman Cain,0.2732
5227,Ben Carson,Fiorina,0.2732
5228,Donald Trump,Ted Cruz,0.0
5229,Clinton,Trump,0.0
5230,Acela,Clinton,0.0
5231,Acela,Trump,0.0
5232,Cruz,John Kasich,0.0
5233,Cruz,David Sawyer,-0.8957
5234,Cruz,Cruz,-0.8957
5235,Cruz,David Sawyer,-0.8957
5236,Ben Carson,Cruz,0.4767
5237,Ben Carson,Carly Fiorina,0.4767
5238,Carly Fiorina,Cruz,0.4767
5239,Mia Love,Mike Lee,0.4588
5240,Matt Bevin,Mitch McConnell,0.0
5241,Matt Bevin,Rand Paul,0.0
5242,Mitch McConnell,Rand Paul,0.0
5243,Cruz,Kasich,0.5499
5244,Cruz,Marco Rubio,0.5499
5245,Kasich,Marco Rubio,0.5499
5246,Jesus,Matthew 25,0.0
5247,Jack,Luke,0.0
5248,Clinton,Ken Starr,-0.5423
5249,McCarthy,Sarah Palin,-0.872
5250,McCarthy,Patriotic Mad Libs,-0.872
5251,Patriotic Mad Libs,Sarah Palin,-0.872
5252,Boehner,McCarthy,-0.296
5253,Boehner,John Hay Initiative,-0.296
5254,John Hay Initiative,McCarthy,-0.296
5255,George W. Bush,Sarah Palin,0.34
5256,Bush,Karl Rove,0.7275
5257,Donald Trump,Kevin McCarthy,0.6124
5258,Cheryl Mills,Hillary Clinton,0.0
5259,Clinton,Hillary Clinton,0.0
5260,Cheryl Mills,Clinton,0.0
5261,Clinton,Huma Abedin,0.5719
5262,Clinton,Clinton,0.5719
5263,Clinton,Huma Abedin,0.5719
5264,Bryan Pagliano,Clinton,0.3182
5265,Clinton,Clinton,0.3182
5266,Bryan Pagliano,Clinton,0.3182
5267,Clinton,Pagliano,-0.1027
5268,Clinton,Pagliano,0.0
5269,John Boehner,Mitch McConnell,0.3612
5270,Bush,Saddam Hussein,0.5267
5271,Donald Trump,Hillary Clinton,-0.7783
5272,Clinton,James Comey,-0.4588
5273,Anthony Weiner,Clinton,0.2023
5274,Clinton,Clinton,-0.765
5275,Clinton,Obama,-0.4939
5276,Mike Flynn,Rudy Giuliani,0.705
5277,Mike Flynn,Paul Ryan,0.705
5278,Paul Ryan,Rudy Giuliani,0.705
5279,Ahmet Davutoglu,Recep Tayyip Erdogan,-0.0243
5280,Michael Black,St. Mary's,0.5106
5281,Davi Ricardo Brandao,truncus arteriosus,-0.5267
5282,Davi Ricardo Brandao,Pautilia Gomes,-0.5267
5283,Pautilia Gomes,truncus arteriosus,-0.5267
5284,Shelly Weiss,St. Mary's,0.6124
5285,Jacobs,Mary,0.7964
5286,Bernie Sanders,Debbie Wasserman Schultz,-0.2933
5287,Hillary Clinton,Tim Kaine,0.0
5288,Jeff Weaver,Wasserman Schultz,0.4767
5289,Chris Cuomo,Weaver,0.0
5290,Donald Trump,Hillary Clinton,-0.4588
5291,Barack Obama,Wasserman Schultz,-0.296
5292,Clinton,Wasserman Schultz,-0.296
5293,Barack Obama,Clinton,-0.296
5294,Clinton,Party Chair,0.8658
5295,Clinton,Wasserman Schultz,0.8658
5296,Party Chair,Wasserman Schultz,0.8658
5297,Julian Castro,Wasserman Schultz,0.296
5298,D-Ohio,Marcia Fudge,0.0
5299,Clinton,Wasserman Schultz,0.6808
5300,Clinton,Wasserman Schultz,0.0
5301,Debbie Wasserman Schultz,Hillary Clinton,0.0
5302,Debbie Wasserman Schultz,Trump,0.0
5303,Hillary Clinton,Trump,0.0
5304,Hillary,Hillary,0.5256
5305,Clinton,Paul Manafort,0.0
5306,Paul Manafort,Wasserman Schultz,0.0
5307,Clinton,Wasserman Schultz,0.0
5308,Clinton,Debbie Wasserman Schultz,-0.6597
5309,Hillary Clinton,Wasserman Schultz's,-0.25
5310,Donald Trump,Hillary Clinton,0.8176
5311,Bob Menendez,Tim Kaine,0.0
5312,Francis,Pope,0.6369
5313,Donald Trump,Navarro,0.0
5314,Francis,Josefa Lopez,0.7184
5315,Argentinean,Francis,0.7184
5316,Argentinean,Josefa Lopez,0.7184
5317,Francis,Joy,0.5859
5318,Pat Malouf,Terri Desensi,-0.1531
5319,Paul,Saints Peter,0.5719
5320,Francis,Katharine,0.4215
5321,Ann Marie Zullo,Susan Suzi,0.4215
5322,Aretha Franklin,Mark Wahlberg,0.5574
5323,Andrea Bocelli,Mark Wahlberg,0.5574
5324,Andrea Bocelli,Aretha Franklin,0.5574
5325,Francis,James Bretzky,-0.6486
5326,Donald Trump,Justin Schoville,0.4404
5327,Bernie Sanders,Schoville,0.0
5328,Hillary Clinton,Trump,0.7964
5329,Jill Stein,Trump,0.7964
5330,Trump,Trump,0.7964
5331,Hillary Clinton,Jill Stein,0.7964
5332,Hillary Clinton,Trump,0.7964
5333,Jill Stein,Trump,0.7964
5334,Clinton,Trump,0.6369
5335,Bern,Gettysburg,0.8338
5336,Clinton,Gettysburg,0.8338
5337,Bern,Clinton,0.8338
5338,Clinton,Ted Cruz,0.8126
5339,John Kasich,Robin Williams-Beers,0.0
5340,Mary,Ronald Rapoport,0.0
5341,Ronald Rapoport,Ross Perot,0.0
5342,Mary,Ross Perot,0.0
5343,Herman Cain,Michele Bachmann,0.9412
5344,Michele Bachmann,Romney,0.9412
5345,Herman Cain,Romney,0.9412
5346,Clinton,Hillary,-0.1027
5347,Michael Brelo,Timothy Russell,-0.0258
5348,Malissa Williams,Michael Brelo,-0.0258
5349,Malissa Williams,Timothy Russell,-0.0258
5350,John O'Donnell,Russell,-0.8176
5351,John O'Donnell,Williams,-0.8176
5352,Russell,Williams,-0.8176
5353,Darren Wilson,Michael Brown,-0.8481
5354,Michael Slager,Walter Scott,-0.8225
5355,Scott,Walter Scott,-0.8225
5356,Michael Slager,Scott,-0.8225
5357,Scott,Slager,-0.4939
5358,Alex Salazar,Cheryl Dorsey,0.0
5359,Noel Leader,Vernon Wells,-0.5859
5360,Julian Harper,Vernon Wells,-0.5859
5361,Julian Harper,Noel Leader,-0.5859
5362,Matthew Fogg,Sam Costales,0.0
5363,Howard Rosenthal,Kenneth Poole,0.0
5364,Grover Norquist,Rand Paul,0.8391
5365,Hillary Rodham Clinton,Jeb Bush,0.0
5366,Bush,Trump,0.5719
5367,Bush,Trump,-0.34
5368,Bill Hart,Keith Quackenbush,0.0
5369,Bush,Scott Walker,0.0
5370,John Kasich,Robert J. Bentley,0.3182
5371,Ben Carson,Mike Huckabee,0.5267
5372,Muthanna,Saddam Hussein,0.4767
5373,Kennedy,Obama,-0.9428
5374,Mark Eiglarsh,Obama,-0.9428
5375,Kennedy,Mark Eiglarsh,-0.9428
5376,Politifact,Zeke Hausfather,0.6369
5377,Berkley Earth,Politifact,0.6369
5378,Koch,Politifact,0.6369
5379,Politifact,Politifact,0.6369
5380,Berkley Earth,Zeke Hausfather,0.6369
5381,Koch,Zeke Hausfather,0.6369
5382,Politifact,Zeke Hausfather,0.6369
5383,Berkley Earth,Koch,0.6369
5384,Berkley Earth,Politifact,0.6369
5385,Koch,Politifact,0.6369
5386,Hausfather,Hausfather,-0.3612
5387,Booker,Politifact,0.2732
5388,Homewood,Politifact,0.2732
5389,Koch,Politifact,0.2732
5390,Booker,Homewood,0.2732
5391,Booker,Koch,0.2732
5392,Homewood,Koch,0.2732
5393,Ars Technica,John Timmer,0.0
5394,Mark Salmon,R-Ariz,-0.3182
5395,R-Ky.,Thomas Massie,0.1531
5396,Boehner,Thomas Massie,0.1531
5397,Boehner,R-Ky.,0.1531
5398,Diane Black,R-Tenn.,0.0
5399,Kelly Ayotte,R-N.H.,0.0
5400,Kelly Ayotte,Ted Cruz,0.0
5401,R-N.H.,Ted Cruz,0.0
5402,Cruz,Planned Parenthood's,0.25
5403,Donald Trump,Marco Rubio,0.7227
5404,Donald Trump,Ted Cruz,0.7227
5405,Marco Rubio,Ted Cruz,0.7227
5406,Biden,Ryan,0.0
5407,Biden,Ryan,0.0
5408,Beau,Joe Biden,-0.5267
5409,Joe Biden,moon,-0.5267
5410,Beau,moon,-0.5267
5411,Cory Gardner,Jake Tapper,-0.3182
5412,Donald Trump,Hillary Clinton,0.0
5413,Abu Bakr al Baghdadi,Clinton,-0.1779
5414,Hillary,Trump,0.0
5415,Clinton,David Brody,0.2382
5416,D-Nev,Harry M. Reid,0.6369
5417,Charles E. Schumer,Harry M. Reid,0.6369
5418,Charles E. Schumer,D-Nev,0.6369
5419,Reid,Schumer,0.4939
5420,D-Ill,Richard J. Durbin,0.128
5421,Richard J. Durbin,Schumer,0.128
5422,D-Ill,Schumer,0.128
5423,Reid,Schumer,0.9313
5424,Reid,Schumer,-0.3506
5425,Elizabeth Warren,Schumer,-0.3506
5426,Bernie Sanders,Schumer,-0.3506
5427,Elizabeth Warren,Reid,-0.3506
5428,Bernie Sanders,Reid,-0.3506
5429,Bernie Sanders,Elizabeth Warren,-0.3506
5430,D-Nev,Harry Reid,0.0
5431,Obama,Scalia,0.765
5432,Elena Kagan,Scalia,-0.2263
5433,Appleberry,Felix,-0.6124
5434,Felix,Riles,0.0
5435,Felix,Riles,-0.8176
5436,Appleberry,Mullen,-0.2023
5437,Appleberry,Felix,-0.7184
5438,Felix,Felix,0.0
5439,Obama,Romney,0.6124
5440,Ahmadinejad,Bush,-0.4939
5441,Assad,Charles Lister,-0.7269
5442,Kerry,Sergei Lavrov,-0.3612
5443,Daniela Deane,Hugh Naylor,0.4215
5444,Carol Morello,Daniela Deane,0.4215
5445,Daniela Deane,Karen DeYoung,0.4215
5446,Daniela Deane,Greg Miller,0.4215
5447,Daniela Deane,Thomas Gibbons-Neff,0.4215
5448,Dan Lamothe,Daniela Deane,0.4215
5449,Daniela Deane,William Branigin,0.4215
5450,Carol Morello,Hugh Naylor,0.4215
5451,Hugh Naylor,Karen DeYoung,0.4215
5452,Greg Miller,Hugh Naylor,0.4215
5453,Hugh Naylor,Thomas Gibbons-Neff,0.4215
5454,Dan Lamothe,Hugh Naylor,0.4215
5455,Hugh Naylor,William Branigin,0.4215
5456,Carol Morello,Karen DeYoung,0.4215
5457,Carol Morello,Greg Miller,0.4215
5458,Carol Morello,Thomas Gibbons-Neff,0.4215
5459,Carol Morello,Dan Lamothe,0.4215
5460,Carol Morello,William Branigin,0.4215
5461,Greg Miller,Karen DeYoung,0.4215
5462,Karen DeYoung,Thomas Gibbons-Neff,0.4215
5463,Dan Lamothe,Karen DeYoung,0.4215
5464,Karen DeYoung,William Branigin,0.4215
5465,Greg Miller,Thomas Gibbons-Neff,0.4215
5466,Dan Lamothe,Greg Miller,0.4215
5467,Greg Miller,William Branigin,0.4215
5468,Dan Lamothe,Thomas Gibbons-Neff,0.4215
5469,Thomas Gibbons-Neff,William Branigin,0.4215
5470,Dan Lamothe,William Branigin,0.4215
5471,Rafael Ramos,Wenjian Liu,-0.8658
5472,Bill Bratton,Liu,-0.7906
5473,Liu,Ramos,-0.4019
5474,Liu,Patrick Lynch,-0.4019
5475,Patrick Lynch,Ramos,-0.4019
5476,Dan Anliker,Madison,0.0
5477,Ginny Bourgeois,Kwik Trip,-0.1027
5478,Mike Huckabee,Rand Paul,0.3818
5479,Cruz,Donald J Trump,0.0
5480,Cruz,John McCain,-0.5145
5481,Cruz,Cruz,-0.5145
5482,Cruz,John McCain,-0.5145
5483,Donald Trump,John McCain,-0.8727
5484,Cruz,Trump,-0.296
5485,Cruz,Hillary Clinton,-0.296
5486,Hillary Clinton,Trump,-0.296
5487,Ben Carson,Cruz,-0.3919
5488,Cruz,John F Kennedy,-0.5994
5489,Cruz,Trump,0.0
5490,Cruz,Trump,0.4588
5491,Cruz,Jimmy Kimmel,0.6249
5492,Cruz,Trump,-0.5423
5493,Lindsey Graham,R-S.C.,-0.7027
5494,Daniel Patrick Moynihan,Tim Russert,0.0
5495,George Stephanopoulos,Stephanopoulos,0.899
5496,Peter Schweizer,Stephanopoulos,-0.5574
5497,Clinton,Stephanopoulos,-0.5574
5498,Clinton,Peter Schweizer,-0.5574
5499,Clintons,Stephanopoulos,-0.2584
5500,Barack Obama,Netanyahu,0.0
5501,Cruz,Cruz,-0.4019
5502,Ross Douthat,Ted Cruz,0.3182
5503,Donald Trump,John Kasich,0.34
5504,John Kasich,Ted Cruz,0.34
5505,Donald Trump,Ted Cruz,0.34
5506,Charles F. Adams,Jane Mansbridge,0.0
5507,Norman J. Ornstein,Thomas E. Mann,-0.2023
5508,Dana Nelson,Jim Marshall,-0.3182
5509,Hillary Clinton,Lady Gaga,0.2732
5510,Ahmed Kanna,Donald Trump,-0.3291
5511,Mitch McConnell,Obama,0.5859
5512,D-Nev,Harry M. Reid,0.743
5513,Boehner,Harry M. Reid,0.743
5514,Harry M. Reid,McConnell,0.743
5515,Boehner,D-Nev,0.743
5516,D-Nev,McConnell,0.743
5517,Boehner,McConnell,0.743
5518,Boehner,Charles E. Schumer,0.0
5519,McConnell,Pete Sessions,-0.3089
5520,George W. Bush,Jeh Johnson,-0.5719
5521,Jeh Johnson,Michael Chertoff,-0.5719
5522,Jeh Johnson,Tom Ridge,-0.5719
5523,George W. Bush,Michael Chertoff,-0.5719
5524,George W. Bush,Tom Ridge,-0.5719
5525,Michael Chertoff,Tom Ridge,-0.5719
5526,Lucero Alcaraz,Quinn Glen Cooper,0.0
5527,Kim Saltmarsh Dietz,Lucero Alcaraz,0.0
5528,Jason Dale Johnson,Lucero Alcaraz,0.0
5529,Lawrence Levine,Lucero Alcaraz,0.0
5530,Lucero Alcaraz,Sarena Dawn Moore,0.0
5531,Lucero Alcaraz,Treven Taylor Anspach,0.0
5532,Lucero Alcaraz,Rebecka Ann Carnes,0.0
5533,Kim Saltmarsh Dietz,Quinn Glen Cooper,0.0
5534,Jason Dale Johnson,Quinn Glen Cooper,0.0
5535,Lawrence Levine,Quinn Glen Cooper,0.0
5536,Quinn Glen Cooper,Sarena Dawn Moore,0.0
5537,Quinn Glen Cooper,Treven Taylor Anspach,0.0
5538,Quinn Glen Cooper,Rebecka Ann Carnes,0.0
5539,Jason Dale Johnson,Kim Saltmarsh Dietz,0.0
5540,Kim Saltmarsh Dietz,Lawrence Levine,0.0
5541,Kim Saltmarsh Dietz,Sarena Dawn Moore,0.0
5542,Kim Saltmarsh Dietz,Treven Taylor Anspach,0.0
5543,Kim Saltmarsh Dietz,Rebecka Ann Carnes,0.0
5544,Jason Dale Johnson,Lawrence Levine,0.0
5545,Jason Dale Johnson,Sarena Dawn Moore,0.0
5546,Jason Dale Johnson,Treven Taylor Anspach,0.0
5547,Jason Dale Johnson,Rebecka Ann Carnes,0.0
5548,Lawrence Levine,Sarena Dawn Moore,0.0
5549,Lawrence Levine,Treven Taylor Anspach,0.0
5550,Lawrence Levine,Rebecka Ann Carnes,0.0
5551,Sarena Dawn Moore,Treven Taylor Anspach,0.0
5552,Rebecka Ann Carnes,Sarena Dawn Moore,0.0
5553,Rebecka Ann Carnes,Treven Taylor Anspach,0.0
5554,Ben Garrett,Mercer,0.0
5555,Ironcross45,Mercer,0.4019
5556,Chris Wallace,Clinton,-0.0258
5557,Barack Obama,Hillary Clinton,0.2263
5558,Bush,George W Bush,-0.8658
5559,Bush,George W Bush,-0.8658
5560,George W Bush,Obama,-0.8658
5561,Bush,Bush,-0.8658
5562,Bush,Obama,-0.8658
5563,Bush,Obama,-0.8658
5564,Jessica Leeds,Rachel Cooks,0.2344
5565,Kirsten Anderson,Trump,-0.0516
5566,Cathy Heller,Kirsten Anderson,-0.0516
5567,Cathy Heller,Trump,-0.0516
5568,Leeds,Zervos,-0.7351
5569,Summer,Trump,0.0
5570,Clinton,David Petraeus,0.0258
5571,Clinton,Petraeus,0.2516
5572,Bill Clinton,Caracol,0.6705
5573,James Yates,William Smith,0.0
5574,Brian Mason,Smith,0.0
5575,Davis,Joe Davis,-0.5423
5576,Donald Trump,Hillary Clinton,0.5859
5577,Clinton,Larry Sabato,0.0
5578,Paul D. Ryan,R-Wis.,0.3597
5579,Mark Kirk,Patrick J. Toomey,0.0
5580,Mark Kirk,Ron Johnson,0.0
5581,Patrick J. Toomey,Ron Johnson,0.0
5582,Kelly Ayotte,Rob Portman,-0.5574
5583,Marco Rubio,Rob Portman,-0.5574
5584,Kelly Ayotte,Marco Rubio,-0.5574
5585,Clinton,Trump,0.0
5586,Abby Phillip,Clinton,0.3818
5587,Bernie Sanders,Clinton,0.0772
5588,Josh Earnest,Obama,0.5106
5589,Joe Manchin,John Hoeven,0.0
5590,Brendan Buck,Paul Ryan,0.4939
5591,Joe Donnelly,Susan Collins,0.0
5592,D-Ind,Susan Collins,0.0
5593,D-Ind,Joe Donnelly,0.0
