,nodeA,nodeB,polarity
10861,Clinton,Rottenberg,0.0
10862,Clinton,Rottenberg,-0.5
10863,Clinton,Wendy Bronfein,0.3
10864,Bernie Sanders,Wendy Bronfein,0.3
10865,Clinton,Wendy Bronfein,0.3
10866,Bernie Sanders,Clinton,0.3
10867,Clinton,Clinton,0.3
10868,Bernie Sanders,Clinton,0.3
10869,Clinton,Neera Tanden,-0.037500000000000006
10870,Clinton,John Podesta,0.5
10871,Huma Abedin,Mr Weiner,0.0
10872,Huma Abedin,Mrs Clinton’s,0.0
10873,Mr Weiner,Mrs Clinton’s,0.0
10874,Bernie Sanders,Hillary Clinton,0.175
10875,Cyprus,Ottomans,-0.1
10876,Ottomans,Ottomans,-0.1
10877,Cyprus,Ottomans,-0.1
10878,Catherine the Great’s,Orlov,0.6000000000000001
10879,Edward Codrington,Lodewijk Heyden,0.1
10880,Cyprus,Cyprus,0.0
10881,Hillary Clinton,Paul Ryan,-0.15454545454545454
10882,Donald Trump,Hillary Clinton,-0.3499999999999999
10883,Clinton,Gaga,0.0
10884,Clinton,Gaga,0.0
10885,Clinton,Clinton,0.0
10886,Clinton,ET,0.0
10887,Edward Kennedy,Jimmy Carter,0.0
10888,Nigel Farage,Trump,0.05555555555555555
10889,Trump,Trump,0.0
10890,Bernie Sanders,Clinton,0.0
10891,Bernie Sanders,Trump,0.0
10892,Clinton,Trump,0.0
10893,Clinton,Clinton,0.08333333333333333
10894,Clinton,Trump,0.09999999999999999
10895,Clinton,Trump,0.09999999999999999
10896,Trump,Trump,0.09999999999999999
10897,Donald Trump,Mike Pence,0.5
10898,Thomas Jefferson,Trump admin Tyranny,-0.15
10899,George Soros,Hillary,0.675
10900,Hillary Clinton,Trump,0.14444444444444446
10901,Clinton,Hillary,0.0
10902,Clinton,Hillary,0.0
10903,Clinton,Clinton,0.0
10904,Larry Kudlow,Rudy Guiliani,-0.17337662337662338
10905,Jamie Dimon,Rudy Guiliani,-0.17337662337662338
10906,JP Morgan,Rudy Guiliani,-0.17337662337662338
10907,Rudy Guiliani,Steven Mnuchin,-0.17337662337662338
10908,Jamie Dimon,Larry Kudlow,-0.17337662337662338
10909,JP Morgan,Larry Kudlow,-0.17337662337662338
10910,Larry Kudlow,Steven Mnuchin,-0.17337662337662338
10911,JP Morgan,Jamie Dimon,-0.17337662337662338
10912,Jamie Dimon,Steven Mnuchin,-0.17337662337662338
10913,JP Morgan,Steven Mnuchin,-0.17337662337662338
10914,Crooked Hillary,James Comey,0.06666666666666667
10915,Bill,Hillary,0.41666666666666663
10916,Monica Lewinsky,Slick Willy,0.08750000000000001
10917,Bill Clinton,Monica Lewinsky,0.0
10918,Bill Clinton,Monica,0.0
10919,Bill Clinton,Bill Clinton,0.0
10920,Bill Clinton,Monica,0.0
10921,Bill,Clinton,-0.5333333333333333
10922,Clinton,Crooked Hillary,-0.5333333333333333
10923,Bill,Crooked Hillary,-0.5333333333333333
10924,Bill Clinton,Monica Lewinsky,0.0
10925,Bill,Hillary,0.41666666666666663
10926,Clinton,James Comey,0.09318181818181819
10927,Clinton,Loretta Lynch,0.09318181818181819
10928,James Comey,Loretta Lynch,0.09318181818181819
10929,Clinton,Hillary Clinton,-0.16666666666666666
10930,Clinton,Obama,-0.05681818181818182
10931,Amanda Shea,Hillary,-0.875
10932,Hillary,Matt Lauer,0.5
10933,Hillary,Lauer,-0.16666666666666666
10934,Forum,Hillary,0.25
10935,Donald Trump,Hillary,0.375
10936,Hillary,Lauer,-0.02857142857142857
10937,Clinton,Matt Lauer,-0.25
10938,Clinton,Matt Lauer,-0.25
10939,Clinton,Clinton,-0.25
10940,Hillary,Slick Willy,-0.11666666666666664
10941,Barry Soetoro,Hillary,-0.11666666666666664
10942,Hillary,Moochelle,-0.11666666666666664
10943,Hillary,hasbeens Bon Jovi,-0.11666666666666664
10944,Bruce Springsteen,Hillary,-0.11666666666666664
10945,Barry Soetoro,Slick Willy,-0.11666666666666664
10946,Moochelle,Slick Willy,-0.11666666666666664
10947,Slick Willy,hasbeens Bon Jovi,-0.11666666666666664
10948,Bruce Springsteen,Slick Willy,-0.11666666666666664
10949,Barry Soetoro,Moochelle,-0.11666666666666664
10950,Barry Soetoro,hasbeens Bon Jovi,-0.11666666666666664
10951,Barry Soetoro,Bruce Springsteen,-0.11666666666666664
10952,Moochelle,hasbeens Bon Jovi,-0.11666666666666664
10953,Bruce Springsteen,Moochelle,-0.11666666666666664
10954,Bruce Springsteen,hasbeens Bon Jovi,-0.11666666666666664
10955,Avigdor Lieberman,Hitler,-0.08333333333333333
10956,Avigdor Lieberman,Mr Netanyahu,-0.08333333333333333
10957,Hitler,Mr Netanyahu,-0.08333333333333333
10958,Mr Netanyahu,Obama,0.0
10959,Anthony Weiner,Hillary Clintons campaign,-0.04000000000000001
10960,Anthony Weiner,John Podesta,-0.04000000000000001
10961,Hillary Clintons campaign,John Podesta,-0.04000000000000001
10962,Bryan,Jackson,0.375
10963,Jackson,Roosevelt,0.375
10964,Bryan,Roosevelt,0.375
10965,John Arnold,Marc Leder,0.0
10966,Cory Booker,John Arnold,0.0
10967,Joe Kennedy,John Arnold,0.0
10968,Cory Booker,Marc Leder,0.0
10969,Joe Kennedy,Marc Leder,0.0
10970,Cory Booker,Joe Kennedy,0.0
10971,Hillary,Podesta,0.09107142857142857
10972,Bernie Sanders,Clinton,0.5
10973,Alex Lowe,David Bridges,0.0
10974,Alex Lowe,Melting Glacier,0.0
10975,David Bridges,Melting Glacier,0.0
10976,Alex Lowe,David Bridges,-0.05
10977,Putin,Steven Seagal Russian,0.0
10978,Hillary,John Podesta,0.0
10979,Hillary,Tony,0.0
10980,John Podesta,Tony,0.0
10981,Madeleine McCann's,Tony,0.0
10982,Tony,Tony @wikileaks,0.0
10983,Madeleine McCann's,Tony @wikileaks,0.0
10984,Clinton,Madeleine McCann,0.0
10985,@Cernovich,Mike Cernovich đŸ‡şđŸ‡¸,0.0
10986,Tony,â€œFolks,0.0
10987,Katy Grannan,Tony,0.0
10988,Katy Grannan,â€œFolks,0.0
10989,Bernie Sanders,Donald Trump,0.24166666666666667
10990,D-Minn,Keith Ellison,0.0
10991,Paul,Ron,0.0
10992,Alex Jones,Waco Tx,0.0
10993,George Soros,Jim Rodgers,0.3287878787878788
10994,hobart tasmania,melbourne austrailia,0.0
10995,Loose,Moose,-0.07692307692307693
10996,kai yeh kehtai hein,mar jaaein gai,0.65
10997,jaaein gai”,kai yeh kehtai hein,0.65
10998,jaaein gai”,mar jaaein gai,0.65
10999,Hillary,"John Citizen 
",0.0
11000,Comey,James Comey,0.13636363636363635
11001,Hillary Clinton's,James Comey,0.13636363636363635
11002,Comey,Hillary Clinton's,0.13636363636363635
11003,Comey,James Comey,0.13636363636363635
11004,Hillary Clinton,James Comey,0.13636363636363635
11005,Comey,Hillary Clinton,0.13636363636363635
11006,Comey,Donald Trump,0.025
11007,Comey,Donald Trump,-0.3499999999999999
11008,Hillary Turns Her Back on,Jay Syrmopoulos,0.0
11009,Clinton,Xochitl Hinojosa,0.09166666666666666
11010,Clinton,Clinton,0.09166666666666666
11011,Clinton,Xochitl Hinojosa,0.09166666666666666
11012,Clinton,Hillary Clinton,-0.04810606060606062
11013,Lakota,Lenape,0.4
11014,Clinton,Lakota,0.4
11015,Clinton,Lenape,0.4
11016,Bill McKibben,Clinton,0.0
11017,Clinton,Joy Reid,0.7
11018,Adam Johnson,Clinton,0.5
11019,Jesus,Sermon,0.075
11020,BJP,Varun Gandhi,0.43333333333333335
11021,Ashwin Kumar,Real Harris Jayaraj,0.1875
11022,Ashwin Kumar,UnReal T. Rajendar,0.1875
11023,Real Harris Jayaraj,UnReal T. Rajendar,0.1875
11024,Hillary,Trump,0.1875
11025,Austin,Shaneequa,0.0
11026,Hillary,Lara Logan,-0.0390625
11027,Deutsch,Voltaire Network,0.0
11028,Hilary Clinton,James Comey,-0.11272727272727275
11029,Hillary Clinton,Michelle Obama,0.125
11030,Colin Kaepernick,Colin Kaepernick,-0.16666666666666666
11031,Kaepernick,Shaun King,-0.1
11032,Gore Vidal,Ronald Reagan,0.15
11033,Kim Kardashian,Kylie,0.0
11034,Hillary Clinton,Julian Assange,0.0
11035,John Pilger,Julian Assange,0.0
11036,Hillary Clinton,John Pilger,0.0
11037,Hillary Clinton,John] Podesta,0.4
11038,Clinton,John Pilger,-0.4
11039,Hillary Clinton,Julian Assange,-0.32285714285714284
11040,Hillary Clinton,Sidney Blumenthal,0.65
11041,Clinton,Trump,0.0
11042,Lucy Reed,Nicole Silberthau,-0.07916666666666666
11043,Clinton,Eyed Tim Kaine,0.0
11044,Hillary Clinton,Tim Kaine,-0.1
11045,Access LLC,Cheyenne,0.0
11046,Access LLC,Arikara,0.0
11047,Arikara,Cheyenne,0.0
11048,Clinton,Wiki,0.19999999999999998
11049,Donald Trump,Hillary Clinton,-0.1
11050,Bashar al-Assad,Daesh,0.0
11051,Globalism,Hillary Clinton,-0.125
11052,Donald Trump,Jon Stewart,0.08333333333333333
11053,Billy Bush,Jon Stewart,0.08333333333333333
11054,Billy Bush,Donald Trump,0.08333333333333333
11055,Blackwater Founder,Erik Prince,0.0
11056,Breitbart,Erik Prince,0.0
11057,Blackwater Founder,Breitbart,0.0
11058,Anthony Weiner,Breitbart,0.13333333333333336
11059,Anthony Weiner,Clinton,0.17045454545454544
11060,Hillary,Jeffrey Epstein,-0.10833333333333334
11061,Huma Abedin,Weiner,0.0
11062,Hillary Clinton,Weiner,0.0
11063,Hillary Clinton,Huma Abedin,0.0
11064,Hillary Clinton’s,Huma Abedin,0.25
11065,Bill,Hillary,0.018181818181818174
11066,Hillary,Weiner,0.018181818181818174
11067,Bill,Weiner,0.018181818181818174
11068,Obama,Paul Chandler,0.8
11069,2016 Chandler,Dorey Scheimer,0.0
11070,Dorey Scheimer,TPM,0.0
11071,2016 Chandler,TPM,0.0
11072,Mary College,William,0.06999999999999999
11073,TargetSmart,William,0.06999999999999999
11074,Mary College,TargetSmart,0.06999999999999999
11075,Hillary Clinton,TargetSmart,0.5
11076,Hillary Clinton,Tom Bonier,0.5
11077,TargetSmart,Tom Bonier,0.5
11078,John Kerry,Obama,0.0
11079,Kerry,Obama,0.0
11080,Gen Joseph Anderson,Gen Mark A. Milley,0.0
11081,Gordon Trowbridge,Tetsuro Kuroe,0.0
11082,Cleon Skousen,Declared Goals,0.07500000000000001
11083,Clinton,Hillary,0.0
11084,Clinton,John Podesta,0.05357142857142857
11085,Heather Podesta,John Podesta's,0.0625
11086,John Merrigan,John Podesta's,0.0625
11087,John Podesta's,Matt Bernstein,0.0625
11088,Hillary Clinton’s,John Podesta's,0.0625
11089,Heather Podesta,John Merrigan,0.0625
11090,Heather Podesta,Matt Bernstein,0.0625
11091,Heather Podesta,Hillary Clinton’s,0.0625
11092,John Merrigan,Matt Bernstein,0.0625
11093,Hillary Clinton’s,John Merrigan,0.0625
11094,Hillary Clinton’s,Matt Bernstein,0.0625
11095,Heather Podesta,John Merrigan,0.0
11096,Heather Podesta,Matt Berstein,0.0
11097,John Merrigan,Matt Berstein,0.0
11098,Clinton,Clintons,0.18333333333333335
11099,Donald Trump,James Freeman,0.0
11100,Elizabeth Landers,Erin Burnett,0.0
11101,Donald Trump’s,Stephanie Grisham,0.325
11102,Anderson Cooper,Mary Schiavo,0.1875
11103,Sarah Jones,Sun,0.0
11104,Harry Reid,Sarah Jones,0.0
11105,Donald Trump,Sarah Jones,0.0
11106,Harry Reid,Sun,0.0
11107,Donald Trump,Sun,0.0
11108,Donald Trump,Harry Reid,0.0
11109,Harry Reid,James Comey,-0.4
11110,Donald Trump,Harry Reid,-0.4
11111,Donald Trump,James Comey,-0.4
11112,Donald Trump,Reid,0.12142857142857144
11113,Comey,Reid,-0.07083333333333333
11114,Reid,Trump,0.375
11115,Michael Parenti,Noam Chomsky,0.028571428571428574
11116,Noam Chomsky,Walter Lippmann,0.028571428571428574
11117,Michael Parenti,Walter Lippmann,0.028571428571428574
11118,Putin,Trump,-0.01818181818181818
11119,Clinton,Clinton,0.5
11120,Assange,Rafael Correa,-0.5
11121,Ken,Kurson,0.0
11122,Craig,Murray,0.0
11123,Grace,Jaramillo,0.0
11124,Bashar al-Assad,Donald J. Trump,0.0
11125,Assad,Vladimir V. Putin,0.0
11126,Putins,Vladimir V. Putin,0.0
11127,Assad,Putins,0.0
11128,Michael T. Flynn,Trumps,0.12812500000000002
11129,Hill,Trumps,0.12812500000000002
11130,Fethullah Gulen,Trumps,0.12812500000000002
11131,Hill,Michael T. Flynn,0.12812500000000002
11132,Fethullah Gulen,Michael T. Flynn,0.12812500000000002
11133,Fethullah Gulen,Hill,0.12812500000000002
11134,Flynn,Gulen,0.48
11135,Assad,Donald Trump,-0.09999999999999999
11136,Bruce Thornton,Journalism Fellow,-0.1
11137,George H.W. Bush,Ronald Reagan,0.07500000000000001
11138,Juan Francisco Lopez-Sanchez,Kate Steinle,-0.375
11139,Bush,McCain,0.0
11140,Bush,Stephens,0.0
11141,McCain,Stephens,0.0
11142,Ronald Reagan’s,Stephens,0.0
11143,scurry,tony,0.2
11144,Neera Tanden,Netanyahu,0.4
11145,Hillary Clinton,Netanyahu,0.1
11146,Clinton,John Podesta,0.0
11147,Rania Khalek,Tanden,0.13636363636363635
11148,Netanyahu,Rania Khalek,0.13636363636363635
11149,Netanyahu,Tanden,0.13636363636363635
11150,Clinton,Haim Saban,0.06249999999999999
11151,CAP,Netanyahu,0.25
11152,AIPAC,CAP,0.25
11153,AIPAC,Netanyahu,0.25
11154,CAP,Clinton,0.1111111111111111
11155,Mark Lynton,Richard Stengel,0.19999999999999998
11156,Bridget Jones’s,anti-Putin,-0.10925925925925926
11157,Bridget Jones’s,anti-Putin,-0.10925925925925926
11158,Broke Girls,Putin,0.2333333333333333
11159,Kerry,Kirby,0.12222222222222222
11160,Clinton,Kerry,0.03333333333333333
11161,Clinton,Clinton,0.03333333333333333
11162,Clinton,Kerry,0.03333333333333333
11163,Clinton,Huma Abedin,0.25
11164,Abedin,Clinton,0.1
11165,Abedin,Condoleezza Rice,0.1
11166,Clinton,Condoleezza Rice,0.1
11167,Jeff Ostahowski,MCWC,0.0
11168,Hillary Clinton,Julian Assange,-0.375
11169,Barack,Hillary Clinton,-0.03125
11170,Hillary Clinton,John Podesta,-0.03125
11171,Barack,John Podesta,-0.03125
11172,Bill Clinton,Clinton,0.08333333333333333
11173,Clinton,Hillary Clinton,0.4375
11174,Assange,Pilger,0.5
11175,Clinton,Pilger,0.5
11176,Assange,Clinton,0.5
11177,Banks,Hillary Clinton,-0.2625
11178,Cathy Wilson,Keith Gernon,0.4166666666666667
11179,Logan,Neighbour Donna Sheridan,0.3
11180,Brahumdagh Bugti,Nawaz Akbar Khan Bugti,0.0
11181,Donald Trump,Hillary Clinton,0.5
11182,Donald Trump,Hillary Clinton,1.0
11183,Donald Trump,Hillary Clinton,-0.5
11184,Ajamu Baraka,Jill Stein,0.19999999999999998
11185,Ben Rhodes',Hillary Clinton,0.19316378066378062
11186,Eric Levitz,Hillary Clinton,0.19316378066378062
11187,Ben Rhodes',Eric Levitz,0.19316378066378062
11188,Lavrov Warns,Repel Erdogan's,0.0
11189,Edward Joseph Strieff,Sonia Sotomayor,0.0
11190,Elena Kagan,Ruth Bader Ginsburg,0.0
11191,Dude,Ronald Reagan,0.0
11192,Gary Johnson,Libertarian,0.6625
11193,Hillary,Trumps,-0.1
11194,Hillary,Trump,0.0
11195,Hillary,Hillary,0.0
11196,Hillary,Trump,0.0
11197,Donald Trump,Hilary Clinton,0.041666666666666664
11198,Hilary Clinton,Islamophobia,0.041666666666666664
11199,Donald Trump,Islamophobia,0.041666666666666664
11200,Hilary Clinton,Vlad Putin,-0.3416666666666666
11201,George W. Bush,Trump,0.4666666666666667
11202,George W. Bush,Politico,-0.7999999999999999
11203,Rand Paul,Trump,0.0
11204,Bush,Bush,0.425
11205,Clyde Prestowitz,Reagan,0.2392857142857143
11206,Vladimir Putin,Xi Jinping,-0.2878787878787879
11207,Henry Kissinger,Richard Nixon,0.1875
11208,Donald Trump,eleventh,0.0
11209,Drake,Trump,0.5
11210,Solomon Mahlangu,Vuyisile Mini,0.0
11211,Christopher Truter,Zolile Petersen,0.1
11212,Kgalabi Masemola,Mangaliso Sobukwe,0.3333333333333333
11213,Kgalabi Masemola,Lekoane Mothopeng,0.3333333333333333
11214,Kgalabi Masemola,Nkosi Molala,0.3333333333333333
11215,Lekoane Mothopeng,Mangaliso Sobukwe,0.3333333333333333
11216,Mangaliso Sobukwe,Nkosi Molala,0.3333333333333333
11217,Lekoane Mothopeng,Nkosi Molala,0.3333333333333333
11218,Mike Tshele,Nqobile Nzuza,-0.21333333333333332
11219,Lerato Seema,Nqobile Nzuza,-0.21333333333333332
11220,Nqobile Nzuza,Osiah Rahube,-0.21333333333333332
11221,Jan Rivombo,Nqobile Nzuza,-0.21333333333333332
11222,Mgcineni “Mambush” Noki,Nqobile Nzuza,-0.21333333333333332
11223,Lerato Seema,Mike Tshele,-0.21333333333333332
11224,Mike Tshele,Osiah Rahube,-0.21333333333333332
11225,Jan Rivombo,Mike Tshele,-0.21333333333333332
11226,Mgcineni “Mambush” Noki,Mike Tshele,-0.21333333333333332
11227,Lerato Seema,Osiah Rahube,-0.21333333333333332
11228,Jan Rivombo,Lerato Seema,-0.21333333333333332
11229,Lerato Seema,Mgcineni “Mambush” Noki,-0.21333333333333332
11230,Jan Rivombo,Osiah Rahube,-0.21333333333333332
11231,Mgcineni “Mambush” Noki,Osiah Rahube,-0.21333333333333332
11232,Jan Rivombo,Mgcineni “Mambush” Noki,-0.21333333333333332
11233,Dennis Michael Lynch's,Donald Trump,0.0
11234,Hillary Clinton,Spirit Cooking,0.16666666666666666
11235,Hillary Clinton,John Podesta,0.13636363636363635
11236,Hillary Clinton,Marina Abramovic,0.13636363636363635
11237,John Podesta,Marina Abramovic,0.13636363636363635
11238,Abramovic,GMT,0.0
11239,Tony Podesta,Wikileaks,0.0
11240,Hollande,Manuel Valls,-0.2
11241,Gilles-William Goldnagel,Philippot,0.0
11242,Benjamin Netanyahu,Philippot,0.0
11243,Benjamin Netanyahu,Gilles-William Goldnagel,0.0
11244,Frédéric Poisson,Hillary Clinton,0.5
11245,Hillary Clinton,Nicholas Kristof,0.3181818181818182
11246,David Peterson,Edward S. Herman,0.12000000000000002
11247,Herman,Peterson,0.0
11248,Greg Shupak,Jacobin,0.14444444444444443
11249,Donald Trump,Hillary Clinton,0.25
11250,Foundation Run,John Podesta,0.0
11251,Liberty Blitzkrieg,Michael Krieger,0.0
11252,John Podesta,Tony,0.0
11253,John,Politico,0.0
11254,Hillary Clinton,John Podesta,0.03125
11255,Clinton,Hillary Clinton,0.03125
11256,Clinton,John Podesta,0.03125
11257,Clinton,Herb Sandler,-0.15
11258,Clinton,Marion Sandler,-0.15
11259,Herb Sandler,Marion Sandler,-0.15
11260,Gmail,Herb Sandler,-0.25277777777777777
11261,Podesta,Sandler,0.0
11262,Bill Clinton,Sandler,0.0
11263,Sandler,Sandler,0.0
11264,Bill Clinton,Podesta,0.0
11265,Podesta,Sandler,0.0
11266,Bill Clinton,Sandler,0.0
11267,George W. Bush,Podesta,-0.05
11268,Barack Obama,Clinton,0.5
11269,Herb Sandler,Podesta,0.0
11270,Sandler,Scott Walter,-0.08167087542087542
11271,Clinton,Scott Walter,-0.08167087542087542
11272,Clinton,Sandler,-0.08167087542087542
11273,Clinton,Walter,0.6
11274,Bernie Sanders,Clinton,0.15000000000000002
11275,Clinton,Sandler,0.15000000000000002
11276,Bernie Sanders,Sandler,0.15000000000000002
11277,Francis,Kara,0.4333333333333333
11278,Neal Gabler,Neal Gabler,0.0
11279,Boorstin,Donald Trump,0.04166666666666667
11280,Boorstin,Donald Trump,0.04166666666666667
11281,Donald Trump,Trump,0.04166666666666667
11282,Boorstin,Boorstin,0.04166666666666667
11283,Boorstin,Trump,0.04166666666666667
11284,Boorstin,Trump,0.04166666666666667
11285,Marla Maples,Rosie O’Donnell,0.0
11286,Hillary Clinton,Hillary Clinton,-0.07013888888888889
11287,Clinton,McCabe,0.03125
11288,Clinton,Gordon Duff,0.0
11289,Gordon Duff,Gordon Duff,0.0
11290,Gordon Duff,Ian Greenhalgh,0.0
11291,Clinton,Gordon Duff,0.0
11292,Clinton,Ian Greenhalgh,0.0
11293,Gordon Duff,Ian Greenhalgh,0.0
11294,Hillary Clinton,Huma Abedin,-0.05
11295,Anthony Weiner,Hillary Clinton,-0.05
11296,Anthony Weiner,Huma Abedin,-0.05
11297,Comey,James Comey,-0.07500000000000001
11298,Clinton,James Comey,-0.07500000000000001
11299,James Comey,Weiner,-0.07500000000000001
11300,Clinton,Comey,-0.07500000000000001
11301,Comey,Weiner,-0.07500000000000001
11302,Clinton,Weiner,-0.07500000000000001
11303,Hillary Clinton,Huma Abedin,0.35227272727272724
11304,Comey,Jim Hanke,-0.05
11305,Hillary,Jim Hanke,-0.05
11306,Comey,Hillary,-0.05
11307,Clinton,Zbigniew Brzezinsky,0.0
11308,Brzezinsky,Clinton,0.0
11309,Clinton,Judy Woodruff,0.0
11310,Brzezinsky,Zbigniew Brzezinsky,0.0
11311,Judy Woodruff,Zbigniew Brzezinsky,0.0
11312,Brzezinsky,Judy Woodruff,0.0
11313,Anthony Weiner,Clinton,0.025000000000000005
11314,Anthony Weiner,Clinton,0.0
11315,Hillary Clinton,Huma Abedin,0.4375
11316,Clinton,Hillary Clinton,0.4375
11317,Clinton,Huma Abedin,0.4375
11318,Abedin,Anthony Weiner,0.09166666666666667
11319,Comey,Weiner,-0.125
11320,Anthony Weiner,James Comey,0.5785714285714286
11321,Bush,Clinton,0.0
11322,Clinton,John Podesta,0.025
11323,Brian Jenkinson,Tony Sammes,0.0
11324,Forensic,Tony Sammes,0.0
11325,Brian Jenkinson,Forensic,0.0
11326,Bill,Michael Moore,0.0
11327,Bill,Julian Assange,0.0
11328,Julian Assange,Michael Moore,0.0
11329,Bill,Hillary,0.21428571428571427
11330,Bill,Hillary,0.0
11331,Francis,Kara,0.4333333333333333
11332,Aquino,Duterte Plays,0.14476190476190479
11333,Goldberg,Rappler,-0.15555555555555559
11334,Rappler,Soros,-0.19999999999999998
11335,Goldberg,Rappler,0.21041666666666667
11336,Bernie Sanders,Hillary,0.26285714285714284
11337,Hillary,Hillary Clinton,0.16666666666666666
11338,Anthony Weiner,Huma Abedin,0.3772727272727273
11339,Clinton,Donald Trump,0.06818181818181818
11340,Dennis Michael Lynch's,Donald Trump,0.0
11341,Based Visas,Manchanda,-0.04788359788359789
11342,Manchanda,Removal,-0.04788359788359789
11343,Based Visas,Removal,-0.04788359788359789
11344,Manchanda,Rahul Manchanda,0.0
11345,Manchanda,Shephard Smith,0.18502066115702478
11346,John Kasich,Manchanda,0.18502066115702478
11347,Kyra Phillips,Manchanda,0.18502066115702478
11348,Manchanda,Martha McCallum,0.18502066115702478
11349,Manchanda,Nancy Grace,0.18502066115702478
11350,Jami Floyd,Manchanda,0.18502066115702478
11351,John Kasich,Shephard Smith,0.18502066115702478
11352,Kyra Phillips,Shephard Smith,0.18502066115702478
11353,Martha McCallum,Shephard Smith,0.18502066115702478
11354,Nancy Grace,Shephard Smith,0.18502066115702478
11355,Jami Floyd,Shephard Smith,0.18502066115702478
11356,John Kasich,Kyra Phillips,0.18502066115702478
11357,John Kasich,Martha McCallum,0.18502066115702478
11358,John Kasich,Nancy Grace,0.18502066115702478
11359,Jami Floyd,John Kasich,0.18502066115702478
11360,Kyra Phillips,Martha McCallum,0.18502066115702478
11361,Kyra Phillips,Nancy Grace,0.18502066115702478
11362,Jami Floyd,Kyra Phillips,0.18502066115702478
11363,Martha McCallum,Nancy Grace,0.18502066115702478
11364,Jami Floyd,Martha McCallum,0.18502066115702478
11365,Jami Floyd,Nancy Grace,0.18502066115702478
11366,Loonie,Poloz,-0.13666666666666666
11367,Cathy Young,Donald Trump,0.19999999999999998
11368,Michael Hart’s,Young,0.12159090909090908
11369,Artemis Simopoulos,James DiNicolantonio,-0.02777777777777777
11370,Chris Hedges,Medea Benjamin,-0.1
11371,Hillary Clinton,Mark Hamill,0.0
11372,Erdogan,Mosul,-0.05
11373,Ansarullah al-Nujaba Movement,Hashem al-Moussavi,-0.1125
11374,Putin,Steven Seagal,0.0
11375,Kalashnikov Concern,Steven Seagal,0.0
11376,Ae Dil Hai Mushkil,Nikhil Gupta,0.6
11377,Clinton,John Podesta,0.3
11378,John Podesta,Peter Kadzik,0.3
11379,Clinton,Peter Kadzik,0.3
11380,Clinton,Kadzik,0.0
11381,Kadzik,Loretta Lynch,0.2619047619047619
11382,Bill Clinton,Kadzik,0.2619047619047619
11383,Bill Clinton,Loretta Lynch,0.2619047619047619
11384,Brian Fallon,Clinton,0.019047619047619053
11385,Bushmaster,Sandy Hook,0.1
11386,Remington Arms,Sandy Hook,0.1
11387,Bushmaster,Remington Arms,0.1
11388,Bill Clinton,Bill Cosby,0.5
11389,Hillary,Ron Klain,0.0
11390,Bill Clinton,Ron Klain,0.0
11391,Bill Cosby,Ron Klain,0.0
11392,Bill Clinton,Hillary,0.0
11393,Bill Cosby,Hillary,0.0
11394,Bill Clinton,Bill Cosby,0.0
11395,Martha,Perez Hilton,0.0
11396,Clinton,Morrocco,0.2
11397,Abedin,Robbie Mook,0.0
11398,Bill,Chelsea,0.0
11399,Bernie Sanders,Clinton,0.4
11400,Bernie,Podesta,0.0
11401,Dan Merica,Haim Saban,0.1111111111111111
11402,Dan Merica,John Harwood,0.1111111111111111
11403,Dan Merica,Rebecca Quick,0.1111111111111111
11404,Dan Merica,Maggie Haberman,0.1111111111111111
11405,Dan Merica,Politico,0.1111111111111111
11406,Dan Merica,John Harris,0.1111111111111111
11407,Dan Merica,Politico,0.1111111111111111
11408,Dan Merica,Donna Brazile,0.1111111111111111
11409,Dan Merica,Roland Martin,0.1111111111111111
11410,Dan Merica,Marjorie Pritchard,0.1111111111111111
11411,Dan Merica,Louise Mensch,0.1111111111111111
11412,Haim Saban,John Harwood,0.1111111111111111
11413,Haim Saban,Rebecca Quick,0.1111111111111111
11414,Haim Saban,Maggie Haberman,0.1111111111111111
11415,Haim Saban,Politico,0.1111111111111111
11416,Haim Saban,John Harris,0.1111111111111111
11417,Haim Saban,Politico,0.1111111111111111
11418,Donna Brazile,Haim Saban,0.1111111111111111
11419,Haim Saban,Roland Martin,0.1111111111111111
11420,Haim Saban,Marjorie Pritchard,0.1111111111111111
11421,Haim Saban,Louise Mensch,0.1111111111111111
11422,John Harwood,Rebecca Quick,0.1111111111111111
11423,John Harwood,Maggie Haberman,0.1111111111111111
11424,John Harwood,Politico,0.1111111111111111
11425,John Harris,John Harwood,0.1111111111111111
11426,John Harwood,Politico,0.1111111111111111
11427,Donna Brazile,John Harwood,0.1111111111111111
11428,John Harwood,Roland Martin,0.1111111111111111
11429,John Harwood,Marjorie Pritchard,0.1111111111111111
11430,John Harwood,Louise Mensch,0.1111111111111111
11431,Maggie Haberman,Rebecca Quick,0.1111111111111111
11432,Politico,Rebecca Quick,0.1111111111111111
11433,John Harris,Rebecca Quick,0.1111111111111111
11434,Politico,Rebecca Quick,0.1111111111111111
11435,Donna Brazile,Rebecca Quick,0.1111111111111111
11436,Rebecca Quick,Roland Martin,0.1111111111111111
11437,Marjorie Pritchard,Rebecca Quick,0.1111111111111111
11438,Louise Mensch,Rebecca Quick,0.1111111111111111
11439,Maggie Haberman,Politico,0.1111111111111111
11440,John Harris,Maggie Haberman,0.1111111111111111
11441,Maggie Haberman,Politico,0.1111111111111111
11442,Donna Brazile,Maggie Haberman,0.1111111111111111
11443,Maggie Haberman,Roland Martin,0.1111111111111111
11444,Maggie Haberman,Marjorie Pritchard,0.1111111111111111
